geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
3192121,en,EU,Europe,SI,Slovenia,101,"Radlje ob Dravi",,,"Radlje ob Dravi",,Europe/Ljubljana,1
3192139,en,EU,Europe,SI,Slovenia,100,Radenci,,,Radenci,,Europe/Ljubljana,1
3192144,en,EU,Europe,SI,Slovenia,099,"Obcina Radece",,,"Radeče",,Europe/Ljubljana,1
3192165,en,EU,Europe,SI,Slovenia,098,"Obcina Race-Fram",,,Race,,Europe/Ljubljana,1
3192174,en,EU,Europe,HR,Croatia,18,Istria,,,Rabac,,Europe/Zagreb,1
3192178,en,EU,Europe,HR,Croatia,08,"Primorsko-Goranska Zupanija",,,Rab,,Europe/Zagreb,1
3192183,en,EU,Europe,HR,Croatia,02,"Krapinsko-Zagorska Zupanija",,,Putkovec,,Europe/Zagreb,1
3192219,en,EU,Europe,HR,Croatia,08,"Primorsko-Goranska Zupanija",,,Punat,,Europe/Zagreb,1
3192224,en,EU,Europe,HR,Croatia,18,Istria,,,Pula,,Europe/Zagreb,1
3192230,en,EU,Europe,SI,Slovenia,097,Puconci,,,Puconci,,Europe/Ljubljana,1
3192231,en,EU,Europe,HR,Croatia,17,Split-Dalmatia,,,Pucisca,,Europe/Zagreb,1
3192236,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,"Novi Travnik",,Europe/Sarajevo,0
3192239,en,EU,Europe,SI,Slovenia,069,"Obcina Majsperk",,,"Ptujska Gora",,Europe/Ljubljana,1
3192241,en,EU,Europe,SI,Slovenia,096,Ptuj,,,Ptuj,,Europe/Ljubljana,1
3192262,en,EU,Europe,SI,Slovenia,084,"Nova Gorica",,,Prvacina,,Europe/Ljubljana,1
3192327,en,EU,Europe,BA,"Bosnia and Herzegovina",SRP,"Republika Srpska",,,Prnjavor,,Europe/Sarajevo,0
3192328,en,EU,Europe,RS,Serbia,08,Macva,,,Prnjavor,,Europe/Belgrade,0
3192345,en,EU,Europe,HR,Croatia,16,Vukovar-Sirmium,,,Privlaka,,Europe/Zagreb,1
3192354,en,EU,Europe,SI,Slovenia,155,Dobrna,,,Pristova,,Europe/Ljubljana,1
3192383,en,EU,Europe,HR,Croatia,15,"Sibensko-Kninska Zupanija",,,Primosten,,Europe/Zagreb,1
3192386,en,EU,Europe,HR,Croatia,17,Split-Dalmatia,,,"Primorski Dolac",,Europe/Zagreb,1
3192404,en,EU,Europe,RS,Serbia,16,Zlatibor,,,Prijepolje,,Europe/Belgrade,0
3192409,en,EU,Europe,BA,"Bosnia and Herzegovina",SRP,"Republika Srpska",,,Prijedor,,Europe/Sarajevo,0
3192426,en,EU,Europe,HR,Croatia,01,"Zagreb County",,,"Prigorje Brdovecko",,Europe/Zagreb,1
3192484,en,EU,Europe,SI,Slovenia,175,Prevalje,,,Prevalje,,Europe/Ljubljana,1
3192488,en,EU,Europe,SI,Slovenia,094,Postojna,,,Prestranek,,Europe/Ljubljana,1
3192532,en,EU,Europe,HR,Croatia,20,"Megimurska Zupanija",,,Prelog,,Europe/Zagreb,1
3192535,en,EU,Europe,SI,Slovenia,092,"Obcina Podcetrtek",,,Prelasko,,Europe/Ljubljana,1
3192545,en,EU,Europe,HR,Croatia,02,"Krapinsko-Zagorska Zupanija",,,Pregrada,,Europe/Zagreb,1
3192560,en,EU,Europe,SI,Slovenia,095,Preddvor,,,Preddvor,,Europe/Ljubljana,1
3192570,en,EU,Europe,SI,Slovenia,174,Prebold,,,Prebold,,Europe/Ljubljana,1
3192603,en,EU,Europe,SI,Slovenia,113,"Slovenska Bistrica",,,Pragersko,,Europe/Ljubljana,1
3192673,en,EU,Europe,SI,Slovenia,094,Postojna,,,Postojna,,Europe/Ljubljana,1
3192674,en,EU,Europe,HR,Croatia,17,Split-Dalmatia,,,Postira,,Europe/Zagreb,1
3192682,en,EU,Europe,SI,Slovenia,090,Piran,,,Portorož,,Europe/Ljubljana,1
3192699,en,EU,Europe,HR,Croatia,18,Istria,,,"Poreč",,Europe/Zagreb,1
3192749,en,EU,Europe,SI,Slovenia,120,Sentjur,,,Ponikva,,Europe/Ljubljana,1
3192762,en,EU,Europe,SI,Slovenia,173,Polzela,,,Polzela,,Europe/Ljubljana,1
3192802,en,EU,Europe,SI,Slovenia,200,"Obcina Poljcane",,,Poljcane,,Europe/Ljubljana,1
3192813,en,EU,Europe,SI,Slovenia,027,"Gorenja Vas-Poljane",,,"Poljane nad Skofjo Loko",,Europe/Ljubljana,1
3192838,en,EU,Europe,SI,Slovenia,021,"Dobrova-Polhov Gradec",,,"Polhov Gradec",,Europe/Ljubljana,1
3192840,en,EU,Europe,SI,Slovenia,024,Dornava,,,Polensak,,Europe/Ljubljana,1
3192899,en,EU,Europe,SI,Slovenia,093,Podvelka,,,Podvelka,,Europe/Ljubljana,1
3192904,en,EU,Europe,HR,Croatia,20,"Megimurska Zupanija",,,Podturen,,Europe/Zagreb,1
3192910,en,EU,Europe,HR,Croatia,17,Split-Dalmatia,,,Podstrana,,Europe/Zagreb,1
3192917,en,EU,Europe,SI,Slovenia,051,Kozje,,,Podsreda,,Europe/Ljubljana,1
3192932,en,EU,Europe,HR,Croatia,10,"Viroviticko-Podravska Zupanija",,,Slatina,,Europe/Zagreb,1
3192938,en,EU,Europe,SI,Slovenia,066,"Obcina Loski Potok",,,Podpreska,,Europe/Ljubljana,1
3192962,en,EU,Europe,SI,Slovenia,082,Naklo,,,Podnart,,Europe/Ljubljana,1
3192986,en,EU,Europe,SI,Slovenia,172,Podlehnik,,,Podlehnik,,Europe/Ljubljana,1
3193024,en,EU,Europe,SI,Slovenia,061,Ljubljana,,,Podgrad,,Europe/Ljubljana,1
3193044,en,EU,Europe,ME,Montenegro,16,Podgorica,,,Podgorica,,Europe/Podgorica,0
3193047,en,EU,Europe,SI,Slovenia,087,"Obcina Ormoz",,,Podgorci,,Europe/Ljubljana,1
3193075,en,EU,Europe,SI,Slovenia,092,"Obcina Podcetrtek",,,"Podčetrtek",,Europe/Ljubljana,1
3193080,en,EU,Europe,HR,Croatia,20,"Megimurska Zupanija",,,Podbrest,,Europe/Zagreb,1
3193131,en,EU,Europe,ME,Montenegro,15,"Opstina Pluzine",,,Plužine,,Europe/Podgorica,0
3193148,en,EU,Europe,HR,Croatia,19,"Dubrovacko-Neretvanska Zupanija",,,Ploce,,Europe/Zagreb,1
3193161,en,EU,Europe,ME,Montenegro,14,Pljevlja,,,Pljevlja,,Europe/Podgorica,0
3193228,en,EU,Europe,ME,Montenegro,13,"Opstina Plav",,,Plav,,Europe/Podgorica,0
3193299,en,EU,Europe,SI,Slovenia,091,Pivka,,,Pivka,,Europe/Ljubljana,1
3193305,en,EU,Europe,HR,Croatia,10,"Viroviticko-Podravska Zupanija",,,Pitomaca,,Europe/Zagreb,1
3193314,en,EU,Europe,HR,Croatia,14,"Osjecko-Baranjska Zupanija",,,Piskorevci,,Europe/Zagreb,1
3193325,en,EU,Europe,HR,Croatia,01,"Zagreb County",,,Pisarovina,,Europe/Zagreb,1
3193341,en,EU,Europe,SI,Slovenia,090,Piran,,,Piran,,Europe/Ljubljana,1
3193401,en,EU,Europe,SI,Slovenia,190,"Obcina Zalec",,,Petrovce,,Europe/Ljubljana,1
3193406,en,EU,Europe,RS,Serbia,VO,Vojvodina,06,"South Backa",Petrovaradin,,Europe/Belgrade,0
3193420,en,EU,Europe,HR,Croatia,03,"Sisacko-Moslavacka Zupanija",,,Petrinja,,Europe/Zagreb,1
3193424,en,EU,Europe,HR,Croatia,14,"Osjecko-Baranjska Zupanija",,,Petrijevci,,Europe/Zagreb,1
3193425,en,EU,Europe,HR,Croatia,05,"Varazdinska Zupanija",,,Petrijanec,,Europe/Zagreb,1
3193447,en,EU,Europe,HR,Croatia,06,"Koprivnicko-Krizevacka Zupanija",,,Peteranec,,Europe/Zagreb,1
3193463,en,EU,Europe,SI,Slovenia,089,Pesnica,,,"Pesnica pri Mariboru",,Europe/Ljubljana,1
3193489,en,EU,Europe,SI,Slovenia,089,Pesnica,,,Pernica,,Europe/Ljubljana,1
3193561,en,EU,Europe,HR,Croatia,18,Istria,,,Pazin,,Europe/Zagreb,1
3193678,en,EU,Europe,RS,Serbia,VO,Vojvodina,01,"North Bačka",Palic,,Europe/Belgrade,0
3193692,en,EU,Europe,BA,"Bosnia and Herzegovina",SRP,"Republika Srpska",,,Pale,,Europe/Sarajevo,0
3193781,en,EU,Europe,HR,Croatia,16,Vukovar-Sirmium,,,Otok,,Europe/Zagreb,1
3193788,en,EU,Europe,HR,Croatia,09,"Licko-Senjska Zupanija",,,Otocac,,Europe/Zagreb,1
3193789,en,EU,Europe,SI,Slovenia,001,"Obcina Ajdovscina",,,Otlica,,Europe/Ljubljana,1
3193871,en,EU,Europe,HR,Croatia,04,"Karlovacka Zupanija",,,Ostarije,,Europe/Zagreb,1
3193930,en,EU,Europe,SI,Slovenia,088,Osilnica,,,Osilnica,,Europe/Ljubljana,1
3193935,en,EU,Europe,HR,Croatia,14,"Osjecko-Baranjska Zupanija",,,Osijek,,Europe/Zagreb,1
3193962,en,EU,Europe,HR,Croatia,02,"Krapinsko-Zagorska Zupanija",,,Oroslavje,,Europe/Zagreb,1
3193965,en,EU,Europe,SI,Slovenia,087,"Obcina Ormoz",,,Ormoz,,Europe/Ljubljana,1
3194010,en,EU,Europe,HR,Croatia,12,"Slavonski Brod-Posavina",,,Oriovac,,Europe/Zagreb,1
3194024,en,EU,Europe,HR,Croatia,06,"Koprivnicko-Krizevacka Zupanija",,,"Sveti Petar Orehovec",,Europe/Zagreb,1
3194029,en,EU,Europe,HR,Croatia,19,"Dubrovacko-Neretvanska Zupanija",,,Orebic,,Europe/Zagreb,1
3194035,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,Orasje,,Europe/Sarajevo,0
3194061,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,"Orahovica Donja",,Europe/Sarajevo,0
3194086,en,EU,Europe,SI,Slovenia,171,Oplotnica,,,Oplotnica,,Europe/Ljubljana,1
3194099,en,EU,Europe,HR,Croatia,08,"Primorsko-Goranska Zupanija",,,Opatija,,Europe/Zagreb,1
3194114,en,EU,Europe,HR,Croatia,17,Split-Dalmatia,,,Omiš,,Europe/Zagreb,1
3194199,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,Odzak,,Europe/Sarajevo,0
3194209,en,EU,Europe,RS,Serbia,VO,Vojvodina,05,"West Bačka",Odzaci,,Europe/Belgrade,0
3194213,en,EU,Europe,SI,Slovenia,086,Odranci,,,Odranci,,Europe/Ljubljana,1
3194265,en,EU,Europe,HR,Croatia,01,"Zagreb County",,,Oborovo,,Europe/Zagreb,1
3194310,en,EU,Europe,HR,Croatia,16,Vukovar-Sirmium,,,Nustar,,Europe/Zagreb,1
3194319,en,EU,Europe,HR,Croatia,03,"Sisacko-Moslavacka Zupanija",,,Novska,,Europe/Zagreb,1
3194323,en,EU,Europe,HR,Croatia,20,"Megimurska Zupanija",,,"Novo Selo Rok",,Europe/Zagreb,1
3194347,en,EU,Europe,RS,Serbia,VO,Vojvodina,01,"North Bačka","Novo Orahovo",,Europe/Belgrade,0
3194351,en,EU,Europe,SI,Slovenia,085,"Mestna Obcina Novo mesto",,,"Novo Mesto",,Europe/Ljubljana,1
3194352,en,EU,Europe,HR,Croatia,01,"Zagreb County",,,"Novo Cice",,Europe/Zagreb,1
3194355,en,EU,Europe,HR,Croatia,08,"Primorsko-Goranska Zupanija",,,"Novi Vinodolski",,Europe/Zagreb,1
3194360,en,EU,Europe,RS,Serbia,VO,Vojvodina,06,"South Backa","Novi Sad",,Europe/Belgrade,0
3194367,en,EU,Europe,HR,Croatia,05,"Varazdinska Zupanija",,,"Novi Marof",,Europe/Zagreb,1
3194379,en,EU,Europe,HR,Croatia,18,Istria,,,Novigrad,,Europe/Zagreb,1
3194403,en,EU,Europe,SI,Slovenia,150,Bloke,,,"Nova Vas",,Europe/Ljubljana,1
3194414,en,EU,Europe,HR,Croatia,07,"Bjelovarsko-Bilogorska Zupanija",,,"Nova Raca",,Europe/Zagreb,1
3194422,en,EU,Europe,HR,Croatia,09,"Licko-Senjska Zupanija",,,Novalja,,Europe/Zagreb,1
3194446,en,EU,Europe,HR,Croatia,12,"Slavonski Brod-Posavina",,,"Nova Kapela",,Europe/Zagreb,1
3194449,en,EU,Europe,HR,Croatia,12,"Slavonski Brod-Posavina",,,"Nova Gradiska",,Europe/Zagreb,1
3194452,en,EU,Europe,SI,Slovenia,084,"Nova Gorica",,,"Nova Gorica",,Europe/Ljubljana,1
3194462,en,EU,Europe,SI,Slovenia,008,Brezovica,,,"Notranje Gorice",,Europe/Ljubljana,1
3194494,en,EU,Europe,ME,Montenegro,12,"Opstina Niksic",,,Niksic,,Europe/Podgorica,0
3194514,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",10,"Canton 10",Neum,,Europe/Sarajevo,0
3194559,en,EU,Europe,HR,Croatia,20,"Megimurska Zupanija",,,Nedelisce,,Europe/Zagreb,1
3194581,en,EU,Europe,HR,Croatia,14,"Osjecko-Baranjska Zupanija",,,Našice,,Europe/Zagreb,1
3194583,en,EU,Europe,HR,Croatia,07,"Bjelovarsko-Bilogorska Zupanija",,,Narta,,Europe/Zagreb,1
3194595,en,EU,Europe,SI,Slovenia,082,Naklo,,,Naklo,,Europe/Ljubljana,1
3194608,en,EU,Europe,RS,Serbia,VO,Vojvodina,06,"South Backa",Nadalj,,Europe/Belgrade,0
3194622,en,EU,Europe,SI,Slovenia,081,Muta,,,Muta,,Europe/Ljubljana,1
3194626,en,EU,Europe,HR,Croatia,20,"Megimurska Zupanija",,,"Mursko Sredisce",,Europe/Zagreb,1
3194648,en,EU,Europe,SI,Slovenia,080,"Murska Sobota",,,"Murska Sobota",,Europe/Ljubljana,1
3194724,en,EU,Europe,BA,"Bosnia and Herzegovina",SRP,"Republika Srpska",,,"Mrkonjic Grad",,Europe/Sarajevo,0
3194792,en,EU,Europe,SI,Slovenia,079,Mozirje,,,Mozirje,,Europe/Ljubljana,1
3194802,en,EU,Europe,HR,Croatia,18,Istria,,,Motovun,,Europe/Zagreb,1
3194818,en,EU,Europe,SI,Slovenia,128,"Obcina Tolmin",,,"Most na Soci",,Europe/Ljubljana,1
3194828,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",10,"Canton 10",Mostar,,Europe/Sarajevo,0
3194872,en,EU,Europe,SI,Slovenia,060,Litija,,,"Moravce pri Gabrovki",,Europe/Ljubljana,1
3194875,en,EU,Europe,SI,Slovenia,048,"Obcina Kocevje",,,Morava,,Europe/Ljubljana,1
3194884,en,EU,Europe,ME,Montenegro,,,,,,,Europe/Podgorica,0
3194904,en,EU,Europe,SI,Slovenia,199,Mokronog-Trebelno,,,Mokronog,,Europe/Ljubljana,1
3194919,en,EU,Europe,HR,Croatia,19,"Dubrovacko-Neretvanska Zupanija",,,Mokosica,,Europe/Zagreb,1
3194922,en,EU,Europe,SI,Slovenia,053,"Kranjska Gora",,,Mojstrana,,Europe/Ljubljana,1
3194926,en,EU,Europe,ME,Montenegro,11,Mojkovac,,,Mojkovac,,Europe/Podgorica,0
3194969,en,EU,Europe,HR,Croatia,19,"Dubrovacko-Neretvanska Zupanija",,,Mlini,,Europe/Zagreb,1
3195011,en,EU,Europe,SI,Slovenia,076,Mislinja,,,Mislinja,,Europe/Ljubljana,1
3195036,en,EU,Europe,SI,Slovenia,170,"Obcina Mirna Pec",,,"Mirna Peč",,Europe/Ljubljana,1
3195041,en,EU,Europe,SI,Slovenia,212,Mirna,,,Mirna,,Europe/Ljubljana,1
3195054,en,EU,Europe,SI,Slovenia,075,Miren-Kostanjevica,,,Miren,,Europe/Ljubljana,1
3195128,en,EU,Europe,BA,"Bosnia and Herzegovina",SRP,"Republika Srpska",,,Milici,,Europe/Sarajevo,0
3195162,en,EU,Europe,SI,Slovenia,169,"Obcina Miklavz na Dravskem Polju",,,"Miklavz na Dravskem Polju",,Europe/Ljubljana,1
3195202,en,EU,Europe,SI,Slovenia,074,"Obcina Mezica",,,Mezica,,Europe/Ljubljana,1
3195214,en,EU,Europe,SI,Slovenia,073,Metlika,,,Metlika,,Europe/Ljubljana,1
3195222,en,EU,Europe,HR,Croatia,19,"Dubrovacko-Neretvanska Zupanija",,,"Metković",,Europe/Zagreb,1
3195250,en,EU,Europe,SI,Slovenia,072,"Obcina Menges",,,Menges,,Europe/Ljubljana,1
3195281,en,EU,Europe,SI,Slovenia,071,Medvode,,,Medvode,,Europe/Ljubljana,1
3195307,en,EU,Europe,HR,Croatia,18,Istria,,,Medulin,,Europe/Zagreb,1
3195308,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",10,"Canton 10","Međugorje",,Europe/Sarajevo,0
3195354,en,EU,Europe,SI,Slovenia,071,Medvode,,,Mavcice,,Europe/Ljubljana,1
3195360,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,Matuzici,,Europe/Sarajevo,0
3195362,en,EU,Europe,HR,Croatia,08,"Primorsko-Goranska Zupanija",,,Matulji,,Europe/Zagreb,1
3195379,en,EU,Europe,SI,Slovenia,035,Hrpelje-Kozina,,,Materija,,Europe/Ljubljana,1
3195415,en,EU,Europe,HR,Croatia,05,"Varazdinska Zupanija",,,Marusevec,,Europe/Zagreb,1
3195417,en,EU,Europe,SI,Slovenia,078,"Moravske Toplice",,,Martjanci,,Europe/Ljubljana,1
3195435,en,EU,Europe,RS,Serbia,VO,Vojvodina,07,Srem,Martinci,,Europe/Belgrade,0
3195441,en,EU,Europe,HR,Croatia,05,"Varazdinska Zupanija",,,Martijanec,,Europe/Zagreb,1
3195450,en,EU,Europe,HR,Croatia,21,"City of Zagreb",,,"Markusevecka Dubrava",,Europe/Zagreb,1
3195460,en,EU,Europe,SI,Slovenia,168,Markovci,,,Markovci,,Europe/Ljubljana,1
3195469,en,EU,Europe,SI,Slovenia,115,"Obcina Starse",,,"Marjeta na Dravskem Polju",,Europe/Ljubljana,1
3195491,en,EU,Europe,HR,Croatia,17,Split-Dalmatia,,,Marina,,Europe/Zagreb,1
3195492,en,EU,Europe,HR,Croatia,17,Split-Dalmatia,,,Marina,,Europe/Zagreb,1
3195498,en,EU,Europe,HR,Croatia,01,"Zagreb County",,,"Marija Gorica",,Europe/Zagreb,1
3195506,en,EU,Europe,SI,Slovenia,070,Maribor,,,Maribor,,Europe/Ljubljana,1
3195511,en,EU,Europe,SI,Slovenia,050,Koper,,,Marezige,,Europe/Ljubljana,1
3195515,en,EU,Europe,HR,Croatia,18,Istria,,,Marcana,,Europe/Zagreb,1
3195591,en,EU,Europe,RS,Serbia,08,Macva,,,"Mali Zvornik",,Europe/Belgrade,0
3195631,en,EU,Europe,RS,Serbia,VO,Vojvodina,07,Srem,"Mali Radinci",,Europe/Belgrade,0
3195674,en,EU,Europe,HR,Croatia,08,"Primorsko-Goranska Zupanija",,,"Mali Lošinj",,Europe/Zagreb,1
3195707,en,EU,Europe,RS,Serbia,VO,Vojvodina,01,"North Bačka","Mali Igos",,Europe/Belgrade,0
3195731,en,EU,Europe,HR,Croatia,05,"Varazdinska Zupanija",,,"Mali Bukovec",,Europe/Zagreb,1
3195786,en,EU,Europe,HR,Croatia,20,"Megimurska Zupanija",,,"Mala Subotica",,Europe/Zagreb,1
3195883,en,EU,Europe,SI,Slovenia,198,Makole,,,Makole,,Europe/Ljubljana,1
3195890,en,EU,Europe,HR,Croatia,17,Split-Dalmatia,,,Makarska,,Europe/Zagreb,1
3195898,en,EU,Europe,SI,Slovenia,069,"Obcina Majsperk",,,Majšperk,,Europe/Ljubljana,1
3195946,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,Maglaj,,Europe/Sarajevo,0
3195984,en,EU,Europe,HR,Croatia,20,"Megimurska Zupanija",,,Macinec,,Europe/Zagreb,1
3196049,en,EU,Europe,SI,Slovenia,068,Lukovica,,,Lukovica,,Europe/Ljubljana,1
3196072,en,EU,Europe,HR,Croatia,01,"Zagreb County",,,Lukavec,,Europe/Zagreb,1
3196079,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,Lukavac,,Europe/Sarajevo,0
3196120,en,EU,Europe,HR,Croatia,05,"Varazdinska Zupanija",,,Ludbreg,,Europe/Zagreb,1
3196133,en,EU,Europe,SI,Slovenia,067,"Obcina Luce",,,Luce,,Europe/Ljubljana,1
3196134,en,EU,Europe,SI,Slovenia,032,Grosuplje,,,Luce,,Europe/Ljubljana,1
3196153,en,EU,Europe,RS,Serbia,08,Macva,,,Loznica,,Europe/Belgrade,0
3196165,en,EU,Europe,SI,Slovenia,167,"Lovrenc na Pohorju",,,"Lovrenc na Pohorju",,Europe/Ljubljana,1
3196166,en,EU,Europe,SI,Slovenia,045,"Obcina Kidricevo",,,"Lovrenc na Dravskem Polju",,Europe/Ljubljana,1
3196185,en,EU,Europe,RS,Serbia,VO,Vojvodina,01,"North Bačka",Lovcenac,,Europe/Belgrade,0
3196201,en,EU,Europe,HR,Croatia,20,"Megimurska Zupanija",,,Lopatinec,,Europe/Zagreb,1
3196281,en,EU,Europe,SI,Slovenia,208,"Log–Dragomer",,,"Log pri Brezovici",,Europe/Ljubljana,1
3196282,en,EU,Europe,SI,Slovenia,006,"Obcina Bovec",,,"Log pod Mangartom",,Europe/Ljubljana,1
3196299,en,EU,Europe,SI,Slovenia,009,"Obcina Brezice",,,Loce,,Europe/Ljubljana,1
3196307,en,EU,Europe,SI,Slovenia,063,Ljutomer,,,Ljutomer,,Europe/Ljubljana,1
3196324,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,Ljubuski,,Europe/Sarajevo,0
3196331,en,EU,Europe,RS,Serbia,08,Macva,,,Ljubovija,,Europe/Belgrade,0
3196339,en,EU,Europe,SI,Slovenia,102,Radovljica,,,Ljubno,,Europe/Ljubljana,1
3196359,en,EU,Europe,SI,Slovenia,061,Ljubljana,,,Ljubljana,,Europe/Ljubljana,1
3196375,en,EU,Europe,HR,Croatia,05,"Varazdinska Zupanija",,,Ljubescica,,Europe/Zagreb,1
3196377,en,EU,Europe,SI,Slovenia,011,Celje,,,Ljubecna,,Europe/Ljubljana,1
3196410,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,Livno,,Europe/Sarajevo,0
3196425,en,EU,Europe,SI,Slovenia,060,Litija,,,Litija,,Europe/Ljubljana,1
3196428,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,"Siroki Brijeg",,Europe/Sarajevo,0
3196560,en,EU,Europe,SI,Slovenia,070,Maribor,,,Limbus,,Europe/Ljubljana,1
3196611,en,EU,Europe,SI,Slovenia,025,Dravograd,,,Libelice,,Europe/Ljubljana,1
3196642,en,EU,Europe,SI,Slovenia,054,"Obcina Krsko",,,"Leskovec pri Krskem",,Europe/Ljubljana,1
3196652,en,EU,Europe,SI,Slovenia,102,Radovljica,,,Lesce,,Europe/Ljubljana,1
3196657,en,EU,Europe,HR,Croatia,05,"Varazdinska Zupanija",,,Lepoglava,,Europe/Zagreb,1
3196681,en,EU,Europe,SI,Slovenia,059,Lendava,,,Lendava,,Europe/Ljubljana,1
3196682,en,EU,Europe,SI,Slovenia,058,Lenart,,,"Lenart v Slov. Goricah",,Europe/Ljubljana,1
3196697,en,EU,Europe,HR,Croatia,03,"Sisacko-Moslavacka Zupanija",,,Lekenik,,Europe/Zagreb,1
3196722,en,EU,Europe,SI,Slovenia,043,Kamnik,,,"Laze v Tuhinju",,Europe/Ljubljana,1
3196760,en,EU,Europe,SI,Slovenia,057,"Obcina Lasko",,,Laško,,Europe/Ljubljana,1
3196768,en,EU,Europe,SI,Slovenia,113,"Slovenska Bistrica",,,Laporje,,Europe/Ljubljana,1
3196792,en,EU,Europe,BA,"Bosnia and Herzegovina",SRP,"Republika Srpska",,,Laktasi,,Europe/Sarajevo,0
3196827,en,EU,Europe,RS,Serbia,VO,Vojvodina,07,Srem,Lacarak,,Europe/Belgrade,0
3196834,en,EU,Europe,HR,Croatia,18,Istria,,,Labin,,Europe/Zagreb,1
3196842,en,EU,Europe,SI,Slovenia,056,Kuzma,,,Kuzma,,Europe/Ljubljana,1
3196855,en,EU,Europe,HR,Croatia,11,"Pozesko-Slavonska Zupanija",,,Kutjevo,,Europe/Zagreb,1
3196864,en,EU,Europe,HR,Croatia,03,"Sisacko-Moslavacka Zupanija",,,Kutina,,Europe/Zagreb,1
3196886,en,EU,Europe,HR,Croatia,14,"Osjecko-Baranjska Zupanija",,,Kusevac,,Europe/Zagreb,1
3196922,en,EU,Europe,HR,Croatia,01,"Zagreb County",,,Kupinec,,Europe/Zagreb,1
3196973,en,EU,Europe,RS,Serbia,VO,Vojvodina,05,"West Bačka",Kula,,Europe/Belgrade,0
3196993,en,EU,Europe,RS,Serbia,VO,Vojvodina,07,Srem,Kukujevci,,Europe/Belgrade,0
3196997,en,EU,Europe,HR,Croatia,13,"Zadarska Zupanija",,,Kukljica,,Europe/Zagreb,1
3197131,en,EU,Europe,SI,Slovenia,068,Lukovica,,,Krtina,,Europe/Ljubljana,1
3197147,en,EU,Europe,SI,Slovenia,054,"Obcina Krsko",,,Krško,,Europe/Ljubljana,1
3197162,en,EU,Europe,SI,Slovenia,102,Radovljica,,,Kropa,,Europe/Ljubljana,1
3197192,en,EU,Europe,SI,Slovenia,110,Sevnica,,,Krmelj,,Europe/Ljubljana,1
3197208,en,EU,Europe,HR,Croatia,08,"Primorsko-Goranska Zupanija",,,Krk,,Europe/Zagreb,1
3197217,en,EU,Europe,HR,Croatia,08,"Primorsko-Goranska Zupanija",,,Krizisce,,Europe/Zagreb,1
3197226,en,EU,Europe,SI,Slovenia,166,"Obcina Krizevci",,,"Krizevci pri Ljutomeru",,Europe/Ljubljana,1
3197230,en,EU,Europe,HR,Croatia,06,"Koprivnicko-Krizevacka Zupanija",,,Krizevci,,Europe/Zagreb,1
3197295,en,EU,Europe,SI,Slovenia,077,"Obcina Moravce",,,Kresnice,,Europe/Ljubljana,1
3197296,en,EU,Europe,BA,"Bosnia and Herzegovina",BIH,"Federation of B&H",,,Kresevo,,Europe/Sarajevo,0
3197353,en,EU,Europe,HR,Croatia,08,"Primorsko-Goranska Zupanija",,,Krasica,,Europe/Zagreb,1
3197364,en,EU,Europe,HR,Croatia,02,"Krapinsko-Zagorska Zupanija",,,"Krapinske Toplice",,Europe/Zagreb,1
3197369,en,EU,Europe,HR,Croatia,02,"Krapinsko-Zagorska Zupanija",,,Krapina,,Europe/Zagreb,1
3197378,en,EU,Europe,SI,Slovenia,052,Kranj,,,Kranj,,Europe/Ljubljana,1
3197390,en,EU,Europe,HR,Croatia,08,"Primorsko-Goranska Zupanija",,,Kraljevica,,Europe/Zagreb,1
3197394,en,EU,Europe,HR,Croatia,02,"Krapinsko-Zagorska Zupanija",,,"Kraljevec na Sutli",,Europe/Zagreb,1
3197442,en,EU,Europe,SI,Slovenia,051,Kozje,,,Kozje,,Europe/Ljubljana,1
3197492,en,EU,Europe,BA,"Bosnia and Herzegovina",SRP,"Republika Srpska",,,Kozarac,,Europe/Sarajevo,0
3197536,en,EU,Europe,HR,Croatia,20,"Megimurska Zupanija",,,Kotoriba,,Europe/Zagreb,1
3197538,en,EU,Europe,ME,Montenegro,10,Kotor,,,Kotor,,Europe/Podgorica,0
3197539,en,EU,Europe,SI,Slovenia,103,"Obcina Ravne na Koroskem",,,Kotlje,,Europe/Ljubljana,1
